alpha = 0.0010 lambda = 0.0
10000 Network_Average, 0.3071950961860343 0.4111577210272995 0.4113616423617275 0.42009992713933936 0.37572702236132793 0.2371418214923291 0.44946234395010465 0.4530930132182027 0.4652307924175614 0.3653210668462373 0.31998745006080753 0.45536770536245874 0.4579737866664089 0.4505819722090391 0.4247012301108871 0.17894640858162741 0.45765575232214417 0.46067056612020973 0.47181394552881484 0.08685873784830139 0.49362610656842226 0.4642574468681475 0.4663813249374828 0.45855892979874213 0.46195588851506714 0.033812774614150616 0.2893370843597914 0.2863616589677491 0.2806726329758956 0.26455256717122827 0.1559620133380363 0.26232801281693924 0.2523062066940174 0.24561726321704566 0.20781823554828843 0.151264069095769 0.23328490268915858 0.2467361208356309 0.19841077956820738 0.21308879155677002 0.07232359295342101 0.16765436190311975 0.16924214189526854 0.15807956997466122 0.15557267518484613 0.08142127069885999 
20000 Network_Average, 0.28649075868044355 0.36893061212099637 0.3662688425320154 0.37033414413533 0.3384434193561018 0.22382490682522913 0.4197384719465343 0.4226191552867081 0.44706464777289856 0.3577374474890292 0.30247298664850386 0.44551230900610955 0.43235517288668085 0.42431242007896663 0.3986530462785559 0.17711551435550513 0.4261231442245029 0.42486801872410446 0.44994052109292676 0.17882187985032577 0.46842525253669937 0.44827413452523773 0.43682166331707917 0.428613954935081 0.426131774415609 0.048617243149665396 0.23132843118704555 0.22135979744601691 0.21927907439317387 0.21359900701532722 0.1626295028101944 0.2367311890185748 0.22849356123535086 0.23668005652347393 0.20153908871972595 0.1548171223130656 0.21687989791999635 0.211535084897021 0.1906422568503343 0.2031504998175619 0.08665014224374733 0.14086702909323065 0.14223307482997122 0.1369291076342945 0.139276194037815 0.08544333914364231 
30000 Network_Average, 0.2719151048639691 0.35501909615311317 0.3504742022402278 0.3492239435754214 0.32731924207296464 0.17452312205513354 0.41061032722544094 0.42284705613074947 0.4257910861104491 0.3598680615275014 0.2587587033721719 0.4303660113083326 0.4154255144433774 0.41762983884679283 0.4020497213237138 0.15974137434324512 0.4204240427234653 0.431592814244407 0.43355031655705445 0.17998154680317402 0.4509585410055716 0.4361527841440006 0.42173437049210594 0.42670895655622415 0.4270838580004445 0.04008674844091132 0.1950180679885258 0.20534269419325749 0.19766924552017476 0.18226059457199176 0.11299204457537178 0.2020378211885618 0.23298025288257418 0.22946604788485364 0.18853857528142645 0.14036308281414975 0.16589010359113868 0.1940540601388114 0.21783961586955855 0.19732964904430422 0.06891780846918648 0.11916935803987228 0.13306245415049112 0.13306448589560613 0.12438894194569272 0.06787353513706969 
40000 Network_Average, 0.26323019523130636 0.3433886399434148 0.34018231433552226 0.3414284739895904 0.3161659859536054 0.17342864142372463 0.39363908907282075 0.40619090276910647 0.4057294325086611 0.35251637792428714 0.24960472631292493 0.42092682049308605 0.40563373536820185 0.3961883290070631 0.3844636719457642 0.16563941342390726 0.406860517649559 0.4144460435055284 0.4218323101985859 0.17775167604160946 0.4429522869545444 0.43045228829847076 0.41114360252814575 0.41245902545561236 0.410379320804435 0.033298899460141036 0.1801937996067294 0.19318079293496512 0.1968234665590584 0.17735220281859576 0.11616525051141109 0.19275253697213085 0.20873484789596183 0.20952608100087625 0.1779689133473253 0.14247816544505534 0.1609816184110821 0.1955298189694056 0.200076003344534 0.2025688870857677 0.07832455868103826 0.11244886892534653 0.12661537324168767 0.12550635044430922 0.12092188775243164 0.07050683609276186 
50000 Network_Average, 0.25368286133263557 0.332858393894724 0.32952659574268894 0.3265117477266315 0.3048403755957996 0.17731590375327583 0.3759028492254511 0.3851925814779989 0.38537665695114215 0.341976552026686 0.24403058802951677 0.4020116069042691 0.38892737674438616 0.38396395382182325 0.3691491633968384 0.17276089298521533 0.3936355339867172 0.39939802763462406 0.4054561028603446 0.17485911724500308 0.4204745937225029 0.414949850951307 0.3982175696906177 0.3948541296796554 0.3959863367804958 0.04467985460194077 0.17892076833882023 0.17305373248631223 0.18062584309768126 0.1723246822972188 0.10945296122116814 0.18559440950286143 0.19428758408884703 0.1907736788500762 0.16045719134487313 0.15064862534536913 0.16358581224049618 0.19004992605394105 0.198585991666588 0.1923211374421785 0.07926469042611617 0.11029893048090929 0.1204853636559893 0.1197809795757215 0.11227938000955255 0.0700807164142227 
60000 Network_Average, 0.2436609265595204 0.3190898893855478 0.31503511212719926 0.32433018011727716 0.29556798624518305 0.1769835280354628 0.3516361678845851 0.3646103651676258 0.3712188206913295 0.3390536320388409 0.22403789109993022 0.3847972696444044 0.37896039941626836 0.373387926189444 0.3480515884655846 0.1856817001046636 0.3692908475945995 0.382831658146139 0.3900739394074535 0.15308255658819994 0.4103048257221115 0.40532856316655297 0.3834964140412252 0.37777032177383657 0.3808566877045586 0.040184797614179396 0.18319179045475267 0.17394864726171466 0.16833595699903459 0.16199963515793106 0.10460373518318658 0.1834514912301998 0.17928149078611702 0.16120515517093845 0.1458472692397105 0.15120544109917045 0.15938342011346623 0.19102295478660794 0.17704330072608815 0.18924561119438904 0.0790123840695426 0.11068962048292973 0.1157541606782107 0.10653701425244115 0.10809534725764654 0.06922420066213847 
70000 Network_Average, 0.23380740353205928 0.30281888509476407 0.3031775567786906 0.31043398226805874 0.29264744435693907 0.17724375729543648 0.3344422429781009 0.3427654713685865 0.3595888439845566 0.31999074253604903 0.22076754514295283 0.36794105309821223 0.3557857085151739 0.36378518101177654 0.3369178725758735 0.18371596118280276 0.3505270407388868 0.3602790280719283 0.3751621022759675 0.13713478701394963 0.3928527353023865 0.385171162049553 0.36109577026932294 0.36803668403513756 0.36551716292428 0.03983626126982038 0.17480418861776054 0.1779943575831699 0.1627203713724889 0.15730164341703357 0.10367831547130439 0.16681383750597412 0.16320737135166985 0.1648996302728525 0.13650993062338843 0.1535461043976495 0.16061165318074827 0.18086581591136558 0.15973865488887315 0.18206736633289167 0.07379609493105944 0.10772444874423379 0.11195090504468774 0.10345302597164172 0.1032433855153129 0.06877107566935727 
80000 Network_Average, 0.22278093859152548 0.29626502765218415 0.2922177980380725 0.29083729674215913 0.2786737577691217 0.15075383226439706 0.32224486501066063 0.33622813476316943 0.3366539741790608 0.31541058624474716 0.19274592943632732 0.34851256706796563 0.33676660027233823 0.34353426108669766 0.3413426297804551 0.16437202471836465 0.332073992771716 0.34786595351194277 0.3485816638485583 0.12959592705702536 0.3919599808908734 0.35674678690693723 0.3414539934578971 0.3504634978785963 0.356693634202837 0.03904531076917617 0.16801202520819578 0.16587414650810053 0.17386309681753886 0.1579848784043337 0.09235686666194717 0.1408807839383128 0.16518227248853914 0.16958714161249944 0.12022250983214994 0.1245380430228983 0.135370008343739 0.1656350175764869 0.1824054524025153 0.187468880392441 0.06108243083513252 0.09717148898701228 0.10570531887949153 0.11081445231870574 0.1024496625102043 0.05749773355712333 
90000 Network_Average, 0.21213916568127908 0.2786532004785077 0.2678289245318318 0.271052533993333 0.2695983885163106 0.1320407598612465 0.3146187495995748 0.31143807744147567 0.32328828496851103 0.303668582139162 0.1764012998649684 0.33068321943054685 0.32125961289934735 0.3161732474600302 0.3295731774400267 0.15698759357094136 0.31167745641111483 0.3268286911263932 0.3395954067203603 0.13423041249315193 0.36872180255961895 0.3341067368734902 0.32280467993691886 0.3249642337217782 0.34487391891012426 0.03933610787470602 0.16762996157645976 0.16485352154710736 0.17226512349448367 0.1529405513150547 0.08372150743379553 0.12436916637698403 0.15603575431275382 0.15501539308777584 0.1164901996611949 0.13262965777518687 0.11970380369444321 0.174678622321611 0.18403165069960287 0.17280785625664494 0.05828750830373753 0.09149584128983311 0.10534583258540185 0.10777886668003547 0.09800426764317248 0.05777227077880661 
100000 Network_Average, 0.19728580915716698 0.2437073215663326 0.22867642685528283 0.24609298509128014 0.25245351916039305 0.14143473402905746 0.2860076287246022 0.279313473355599 0.28928744651192506 0.2977920289034774 0.15875131600813447 0.2881458031008179 0.29040416864961427 0.28452751990428893 0.2962505068814883 0.16976676249460199 0.2810771935975216 0.3018989608110554 0.3129186752920391 0.12642609171406505 0.32270692983159105 0.29697691030308115 0.295744334405718 0.2782695029666709 0.30945420504324966 0.03977321981736766 0.16769971687091467 0.16702245632464177 0.1625390846948679 0.1481864855832349 0.08437398596086305 0.13178448765107018 0.15790247074587338 0.14672705242247505 0.10743368975057178 0.1343632328617973 0.13051828843384192 0.18060268407474198 0.16492950371672802 0.16036512966286523 0.05670213164493145 0.09614234732451389 0.10897223594041705 0.10250801683306163 0.09379210758186972 0.05743863897398042 
