alpha = 0.0050 lambda = 0.0
10000 Network_Average, 0.2835540079489084 0.39055915625347115 0.39211956892252636 0.3909579695129348 0.3590442980866914 0.21277054505576243 0.42986476460454237 0.4326005449480296 0.427075148089827 0.3639482274012602 0.26350814344347556 0.43367603201098864 0.4320552070435985 0.4229192940138407 0.40976350441331766 0.17342461331491416 0.4408055718956388 0.4429980005474025 0.44102068556692514 0.1365595115924893 0.46101485675104964 0.4491154481475448 0.442121550247617 0.43446625805317646 0.44189451964748705 0.039602279419998256 0.22075713459977833 0.2186745160552796 0.22367645805006367 0.21078412301574945 0.13924608361209978 0.2086858915118455 0.21138310787861386 0.21164891825672857 0.1828525739091984 0.14541938927265052 0.1845688192249254 0.2104187962199873 0.2092102933260525 0.2223081286964431 0.08662452810636846 0.12914926931031537 0.1344369002001643 0.13574985313688184 0.1332737151673064 0.07717615916591783 
20000 Network_Average, 0.2447276627577334 0.35089242732227294 0.3336598714950363 0.34321842800835733 0.31666983698684 0.18104253187131203 0.38162175335210186 0.3546459274588401 0.3707905743924033 0.34665130106591907 0.20729825136534277 0.38397871832339087 0.37208745947712224 0.3732606433681931 0.3654035557667555 0.17004831173054819 0.3910280316968836 0.3781846135865035 0.395551320213883 0.12681861410531756 0.4215933447452196 0.40866032035810534 0.3950182702728708 0.380796203432518 0.3984827316427699 0.03005648040160972 0.1779897768625996 0.18446682785706958 0.17621472571162136 0.14733986247317796 0.10070653683899565 0.17791729195157396 0.18088652389257773 0.17597213770289963 0.13666120802950357 0.11751028656282636 0.14211397533167724 0.18703501662001132 0.18850024602580012 0.18067348573517517 0.06519693892284756 0.10672320524191445 0.11457308309712906 0.11409744078419584 0.10222140895169615 0.05848532306458858 
30000 Network_Average, 0.2173272461752304 0.3091523776502331 0.2945436162370842 0.2939154753719406 0.2934832687287643 0.14964781757406334 0.3138683839193425 0.31440210994053647 0.3241208967908398 0.3261196906790383 0.14978688719662037 0.33985750689239164 0.31530152841213593 0.31557734891381184 0.3251190471665713 0.16478771310581652 0.32513442844504775 0.3316330059866231 0.35197616428227524 0.12747054656375928 0.3614336999090492 0.3572317176135352 0.3408454624398442 0.32757432379162954 0.35583151076880903 0.034354782195967194 0.16975364072456936 0.17225109787151902 0.17489165855280286 0.1461879925677553 0.0873256734204495 0.1481782047921588 0.1625032520454151 0.1667702895293076 0.12987994713889195 0.11952769193191595 0.1186103484312877 0.16349605519266583 0.1733113429498937 0.16996725567664123 0.06296830430047493 0.09927787296336882 0.10689046920634103 0.11004583024339573 0.09876215477938109 0.05595768499140576 
40000 Network_Average, 0.19975209408722455 0.2717069739242999 0.267108988110007 0.28528876814580784 0.2725070941933843 0.13621564735811323 0.2880132902343912 0.28554564314481234 0.3233286445196405 0.29258684570832144 0.12679771517894442 0.31140013109714926 0.3002313556800015 0.2896874600502779 0.2594066816976833 0.15258160940376148 0.30703600706654205 0.32094111130984304 0.3312048085522605 0.12818728138152036 0.32183648884372473 0.31665208480836 0.30377956284630336 0.2945199115651046 0.29164137609312674 0.028775224749408492 0.1711896083193996 0.16594127717384868 0.168500134386106 0.15076003815100997 0.09089848857232505 0.12493913605219373 0.13240367669863862 0.15569399250872287 0.11502339796005684 0.1301620433380327 0.12020542852197028 0.14559254313834416 0.1478937135120902 0.14657694058740908 0.06639399220791097 0.09157496124804705 0.09979429188679603 0.10459728903490526 0.09455491297622097 0.05916766198828923 
50000 Network_Average, 0.1869206544221387 0.2547474639226719 0.2543789393195365 0.25677931635636975 0.23877619015729404 0.1299107337269649 0.2633139344594195 0.2683068362674429 0.2741172960047477 0.2692743818614884 0.10322752370360436 0.269736608926228 0.270354055812411 0.26520197694055186 0.2617518453109926 0.14478993257446499 0.2927426900155911 0.29018440963352904 0.2772251527705983 0.13185272491457314 0.30484248759439686 0.2675325785866272 0.28018059783227517 0.29430037003649345 0.2685549599228295 0.03572397115093183 0.1650721665947633 0.1561302688082328 0.1687532835756722 0.1523594566695744 0.09190234223007859 0.13180537211065102 0.1397950009611745 0.15718191440668008 0.1270939895167898 0.10874145409532647 0.10785881564746655 0.14872559613021438 0.14006415327276275 0.14794219401941333 0.0575615961947594 0.09058507318581022 0.0990733776090742 0.10347381431556144 0.09612293186768751 0.05337966998251503 
60000 Network_Average, 0.16805345053945533 0.20225796106458144 0.1890736069539195 0.20340897155350188 0.23468944806992154 0.14126701600321623 0.21230311416469896 0.22177750563647033 0.23712483911631133 0.2493060930141384 0.13732568780088034 0.2160459240238252 0.2143530301475242 0.20797404122490476 0.23960999503885394 0.1465071137241458 0.2273093498987259 0.21805527404729 0.27876737960374376 0.1351557931496826 0.2711794798244943 0.2461981096751008 0.23328937544145495 0.19577540235115537 0.25114929673943215 0.025411776913899828 0.15872217166313896 0.17297819426841024 0.16250113857591014 0.13676730947032315 0.08805212884608064 0.14968295141581858 0.15916236953017004 0.13667573143758036 0.10525249894337169 0.12589625059495316 0.11849042836874239 0.1475204927111381 0.13786800286550946 0.13297645686548176 0.0525825745218463 0.09632763460950705 0.10469618679408423 0.0976856964400524 0.08641109372372442 0.056840377447774995 
70000 Network_Average, 0.16386795607135918 0.18723663181259725 0.19362728237376808 0.20999050357273316 0.24606093426213224 0.1339733659125089 0.2158244343427655 0.19478315038085098 0.22092331480176147 0.25279479792772425 0.12844168651053453 0.1873243048797452 0.17331169687220413 0.21969165754210712 0.26668503668647076 0.14863861395061959 0.23450788526258634 0.2297354477967261 0.27900834645229977 0.08120119066482799 0.2691007856870961 0.24699002631957964 0.20788120216401187 0.20854418869433586 0.27257119485204817 0.013001341851109915 0.15897221265812478 0.1668605499311391 0.1581112421235454 0.14055440256238452 0.08703258226721558 0.13083335352159514 0.15550337538693124 0.14248070620950817 0.10712078603903406 0.10766094220320709 0.10304109395440765 0.14587285195203534 0.13538057196658437 0.1366917193176881 0.050966508980657035 0.08815661184269921 0.10303013428812804 0.09581368618377412 0.08673119284516434 0.051394477404194144 
80000 Network_Average, 0.15761678380473565 0.166783749988379 0.19679634411131752 0.2115316757629985 0.21530282952990384 0.14107224572161475 0.17648678567116832 0.22060888584622176 0.23769651729632796 0.22295274981489796 0.13799015785304777 0.16709001812131613 0.20842589000206285 0.19242956852755416 0.226226656399293 0.14017019488694685 0.2031309378630244 0.23998180603024183 0.25593076869865505 0.12410384266798101 0.2882993073334819 0.19792800870451346 0.19562926672612468 0.19236171389029316 0.22473718294676362 0.016818660851890526 0.16138104424838695 0.16611331887331493 0.15194777852376093 0.14135508845068298 0.07960162160187234 0.10344787500015762 0.1367407110769139 0.14079750520832524 0.12359287797071533 0.10629506616774473 0.10708927813087764 0.1355669507583594 0.1327143166375593 0.14431910557237992 0.04617237139879654 0.08576372658691976 0.09448052338041496 0.09464477100659444 0.09133880004343391 0.048906775329873205 
90000 Network_Average, 0.1472290759311878 0.14422285970100707 0.20453341896157912 0.15147470872284743 0.18698058915112548 0.12511397890371037 0.1567689293181834 0.20931909241080585 0.1740404926922326 0.20402023270897612 0.12190724678626273 0.1584773408336204 0.20854776129410307 0.14383051676982048 0.18719451873142526 0.14032378513300525 0.20541622443986823 0.17491798651706175 0.16841809158337842 0.22931951168431788 0.2812584476130629 0.14648410644975537 0.2125225047434687 0.208606488608372 0.16097671881790923 0.018167243491355022 0.16329615938173117 0.16075169147777113 0.15829229458891017 0.14824900632426657 0.08354002170713455 0.11831337239146196 0.14121538774387699 0.14321361196886512 0.12504338318819763 0.10276666220754078 0.09284847548687097 0.11484356700300373 0.1348412971581904 0.14882645683877763 0.049555335910946914 0.08648328210669809 0.09198494231028821 0.0949172633152048 0.09472136375927322 0.04876204596718604 
100000 Network_Average, 0.14062476261175838 0.1627718061855286 0.1414884183349349 0.13629282449768984 0.21614820437917087 0.11714708780989469 0.18605494217434565 0.14677554068883364 0.15177688451291685 0.21188731004360675 0.09773969139824988 0.16542488290100996 0.1865583177684216 0.13538719311672326 0.21160018198172245 0.1396652962303994 0.14897120646572432 0.1593763896042948 0.2168267221105882 0.1444047951996035 0.2141178952211749 0.17375887199868284 0.24082231420846018 0.13850447998738305 0.14877777041275345 0.015600109971941322 0.16050287953360723 0.16474226616504314 0.1607865689447619 0.13846881692017057 0.0839350711134559 0.12132399554686768 0.1321530528890448 0.1338035339456908 0.10488092708298836 0.1072909654464819 0.1085868888574546 0.15308958960610586 0.14255565460080738 0.13642687742471435 0.05513497255480478 0.08747900452048225 0.097340539922478 0.09477178422525433 0.08616478282000305 0.05079700820485678 
