alpha = 5.0E-4 lambda = 0.0
10000 Network_Average, 0.3155890771742004 0.43744593529491516 0.4312045754762787 0.4357110260723412 0.38338189910857695 0.2582398784004812 0.46900363256487954 0.4685098144166118 0.47047631084331487 0.37345080550230375 0.325654560668392 0.4645977187127428 0.4783610300584967 0.47320571517347515 0.44008109914374055 0.1880315693628524 0.48307674265532546 0.4809080579523262 0.481603778805069 0.025919737573559504 0.5028946726420433 0.4774176225462255 0.49145986344952763 0.4853773392528856 0.4851533982885669 0.009906352355466407 0.3256574364146543 0.30930370459075723 0.2942661402912231 0.2550250870210484 0.17824404270747182 0.2638516804916072 0.2378214269082462 0.21572094089960117 0.18103962075930016 0.15796305081244963 0.2561559335420478 0.23822750759724226 0.21637096681177817 0.20362082254712027 0.0912798403588958 0.18227965879756747 0.17204661665889104 0.16252857383005379 0.1484617294070872 0.0905705560715786 
20000 Network_Average, 0.29658334529503205 0.39348985853060536 0.3924982126038977 0.39702160770195405 0.3647063310349856 0.2399652040329302 0.4326606837088384 0.433459691698052 0.43731700685287356 0.36124544337584974 0.3011231947576188 0.4351546691953524 0.4373988670214045 0.4343869289693538 0.4157868792050189 0.18069168092924312 0.4364154090340312 0.43931340163839666 0.4443225020178139 0.11625996565003302 0.481810931321971 0.43867294484578445 0.4417783318613102 0.439196731049642 0.44963772635671073 0.039287354020543445 0.26138202425428514 0.2618569744495598 0.2609243238164306 0.2504633215419725 0.1589973587054024 0.2433848600755646 0.24066248874342944 0.23354475069099628 0.19762393322628202 0.14399790847539676 0.23707247541284202 0.2322536352127496 0.23069331388301037 0.22251037166377732 0.08706810429019023 0.15652715557763705 0.15681062621210784 0.15334025759802655 0.15173576002168032 0.0817993370108859 
30000 Network_Average, 0.2917180974930999 0.3785201769607126 0.37300472420721964 0.3819253032051774 0.34776861497146494 0.24345177177037622 0.4240388798230689 0.42669232722980327 0.4434013805060751 0.3580592503216002 0.3054758032079754 0.4396473747403084 0.43599967307890797 0.42357040328249523 0.4046188710549456 0.18554439272480408 0.42532405181083666 0.42951587841644057 0.4450338651043727 0.19204837469400896 0.4711409958542813 0.44274682916807334 0.4377851011745268 0.4254753565959671 0.43100635633690887 0.0580422623827207 0.23617801517230563 0.22473726444960473 0.23244560153319818 0.23063112908790445 0.16894845476512763 0.2343242447445633 0.22406038579298093 0.23529683055691394 0.20287994137414947 0.14708183571694494 0.23770132364231059 0.2153702052409521 0.21684671910673406 0.22528594547534975 0.09619680649473092 0.14911692599771414 0.14246686353606045 0.14481184806982672 0.14717316791491047 0.08592285989414525 
40000 Network_Average, 0.2840788730684552 0.36613367621486326 0.3656202590970785 0.3708960202624161 0.3264555954610043 0.23536495924436246 0.43308619455859154 0.41790433838202656 0.4210606106669302 0.3556872908269242 0.31683400733992206 0.4224329888536815 0.43329113543620973 0.43939214361919043 0.3958354199894531 0.18525601822311755 0.43946638037219504 0.42347868838877634 0.4261818467692213 0.19199987209573818 0.4782373641205582 0.4263483457180307 0.43945193755199363 0.44280321388640964 0.424678048998752 0.05587932625934751 0.231936805462449 0.22896856743254856 0.20080401992672592 0.1827835701704924 0.14887390379417248 0.24206000839816177 0.22784819887106975 0.1894128966215602 0.16470789437196 0.1379002382476263 0.22392720678044997 0.24813364261261095 0.21138357796075255 0.19729605315269882 0.0913548729761339 0.14250058136820332 0.1470393408860691 0.13022635051083395 0.1236015608278945 0.07901431537127365 
50000 Network_Average, 0.277804668884112 0.3583257013806393 0.3538561859394158 0.3579875727537642 0.33198657776025137 0.21490527891288957 0.4124726373827663 0.42177096397390423 0.42879221031557563 0.36151743354435023 0.2857120425812758 0.42660539634785277 0.4214410457982777 0.41760282143061417 0.4133642581129616 0.16850771182944424 0.4203446613278909 0.4331266839914818 0.44011974363658796 0.11907503254948733 0.46757176809613676 0.4374483015082102 0.42957218896946975 0.4237472451204049 0.44474744232046176 0.04800750681841327 0.20054260638827445 0.20612073072810838 0.21539284435578113 0.1988761980024972 0.1343179249288066 0.20900975824496784 0.21538933175297956 0.22736032747070115 0.1888906973438587 0.13991075326609356 0.19503462167161537 0.20540917206717657 0.2228440833346045 0.21811616460469432 0.0793008861621768 0.12872619200046637 0.13335808219556106 0.1374963144586044 0.13273504997936397 0.07376994842618348 
60000 Network_Average, 0.27030287216735854 0.3549037595540253 0.3496750675942876 0.35690640672661067 0.32620387938517903 0.18981426028382237 0.40914499739864857 0.42304540649054656 0.420345046582458 0.3641743656550452 0.2509465628178431 0.42221736099617846 0.4102562574318345 0.4112479490303603 0.409385695914848 0.16643331868198916 0.41824756583574035 0.4315753385862252 0.43322071816417956 0.13995282676546655 0.4546583644381154 0.4347725333654052 0.41834723196204615 0.42045035682804016 0.4383157079910148 0.03390490306972849 0.1917970565862345 0.1947390680366371 0.203896899750125 0.18799796924417658 0.11680827134460257 0.1810228394988065 0.20492858862206106 0.2198950264340047 0.1919484753963274 0.1256551120999038 0.16907796674188572 0.1984002056547617 0.21118850955833682 0.21932743637494517 0.08506801708631746 0.11527247637544966 0.127767383349842 0.13197532892279312 0.1317068991170484 0.06700983578723464 
70000 Network_Average, 0.2675600149152699 0.3453155639347127 0.34082048516040037 0.3471323614293159 0.3090718611229057 0.21722743653055274 0.39977988680886956 0.3982901337720127 0.41241934681005177 0.35323678223440214 0.28894986890677754 0.41176379458942863 0.40956968053323844 0.4138044986955688 0.37302765761107054 0.19347059237437825 0.4170748676962959 0.40864895391345235 0.42678912780406575 0.14650135666636716 0.4642352161054974 0.4284007468734278 0.4241134528897399 0.42024109480711846 0.41133330707686677 0.03995418436896299 0.20802750080794488 0.19305868438999435 0.18051313255958668 0.17323588642677995 0.13058016867026817 0.22262786753160002 0.2064269847467811 0.17700823154829093 0.17434442194595245 0.13477712644208809 0.19250547585711486 0.21027971397030984 0.18879546663461116 0.19423407216083255 0.08872411360651367 0.12828309842659585 0.12906827353266567 0.11557382810574818 0.11859031909957399 0.07237404600841711 
80000 Network_Average, 0.2614578420393705 0.3458623354933913 0.34034344184451415 0.3471238760484345 0.3181120280704707 0.1875213322546176 0.3899968747495455 0.3983955269364522 0.4074614180708635 0.36001904352349917 0.2545371457709317 0.4069322469370503 0.39558159919278846 0.4047389213804291 0.3832725663297813 0.1765635096009811 0.40309666582875037 0.4124837572446776 0.4234206679594402 0.14831556257172288 0.4470403959612679 0.42481110102369335 0.40806076055364565 0.411235666533829 0.41657436982345697 0.0445390904199939 0.18409525547297556 0.18466618308627666 0.18533376825923473 0.17272002058001962 0.11884689522456582 0.18682123077930665 0.18063849121377062 0.194598670486093 0.1664523475989748 0.13041882812084088 0.1627448939146554 0.19529545057053266 0.20019616777373994 0.20971606109812205 0.09083946759197287 0.11372958427464466 0.12132189868773019 0.1226532263547225 0.11948310418426844 0.06899144237500072 
90000 Network_Average, 0.2566491411713075 0.3409069767774809 0.3370398073254506 0.3433114968654308 0.31877733058175384 0.18024617947608598 0.3815311807729687 0.3911424037196453 0.4030010819728467 0.356028675055112 0.24139974381511559 0.40432228668278164 0.3872191099517259 0.39588876664108363 0.3793667220147566 0.17906284449434645 0.3942523900460016 0.40826007513982265 0.42083037830543996 0.134062092614639 0.43820742696130077 0.423790152967203 0.3986025775753577 0.4035179575798529 0.4151794708814174 0.040895772215776595 0.18755858019534502 0.1857919584218117 0.18991089159147728 0.1746809420363233 0.11111213251340948 0.19639130084577436 0.19796448053920873 0.1856258046809188 0.1650611913395037 0.12050536955836912 0.15352690315078443 0.18635600523764065 0.18132589126872467 0.18815461204844156 0.07718846246212668 0.11393090957540614 0.12175293604643611 0.11744372486673776 0.11528068095846633 0.06280567493853659 
100000 Network_Average, 0.24982757539306302 0.32858495782759467 0.3244711396570065 0.3269995942770097 0.31318722629345647 0.16489308019969673 0.3771090695510484 0.38004828991546896 0.3950165042590854 0.34436451293362214 0.22685389438262124 0.40346078056032014 0.37484961983837944 0.3824598431644564 0.37107301466664355 0.16809055603311734 0.38273599397536917 0.3962708144631978 0.4166573114949842 0.13169941556848364 0.42676801764824246 0.4257678424605151 0.38367860308129975 0.39362641986492874 0.4050463558850231 0.029421345000562236 0.16904417011618347 0.17568237747949916 0.18198913708579087 0.178656523098864 0.10473040597967165 0.1741389254094209 0.17764534505218438 0.20195803220742484 0.16246197541735416 0.1385382314525363 0.13810231896895167 0.1727596721015339 0.19197032923824184 0.19981615817079268 0.08118074950452316 0.10426448480849682 0.11348432756369967 0.12087870632395638 0.11617085649856142 0.0656339632080126 
