alpha = 0.0010 lambda = 1.0
10000 Network_Average, 0.30777591907755997 0.44484040090929405 0.4320907905676213 0.43095829315348266 0.3908382965351508 0.23803993152603858 0.4589429588782955 0.44870663007412903 0.44930103270387994 0.3767115481157684 0.2986761143943098 0.4589560381651906 0.4564780075111526 0.4459211211684465 0.42519321684668465 0.17609789115259392 0.46567679851916954 0.45820534194029106 0.45810419509319417 0.09381594982881457 0.48859536693221645 0.46882538762752035 0.46668976298165993 0.4551717933073471 0.4592642455767967 0.01676748861034243 0.2908973547725619 0.2871342823695522 0.28174739450642916 0.25882942457449265 0.17301586070565347 0.24249857745811546 0.23930825114824164 0.22859970929726556 0.19776698795625847 0.15704310824144221 0.23559633354044776 0.2340536591421731 0.23172196692881125 0.2205507154817176 0.09300813481894188 0.15932190665363408 0.16039748629901884 0.15878663597267603 0.14834338117898618 0.08842658532438746 
20000 Network_Average, 0.2867564060312007 0.39768130309116523 0.4015161665453294 0.404178400227898 0.3633937542530259 0.23549177697915868 0.43348657921308786 0.4311401791360443 0.4331979081451697 0.36494949490150896 0.27936812256208304 0.4346689186978741 0.42875966802094095 0.4343729852193296 0.4110839489342931 0.17085103643050253 0.436963810444808 0.4395199870025495 0.4380664125697704 0.10698972119337195 0.45754761464121585 0.4418372454960257 0.43787037603254264 0.4373769027130622 0.4426449634615493 0.019304210648655694 0.22401664104077992 0.22652557106918544 0.23298001100317414 0.21493803821824364 0.14516222497852024 0.22225790005666293 0.21888398236675963 0.2442590413239809 0.18974437882470205 0.11379203536802644 0.21477930865987738 0.22200659336484657 0.23439600131165278 0.21796655820994842 0.08285878998996486 0.13542926993399293 0.13620226777722072 0.14409089100026015 0.13005420453816532 0.07143307580709901 
30000 Network_Average, 0.2766824843350769 0.38274109377538906 0.3740220693205611 0.38191590153214344 0.34323746971865415 0.2079124527080965 0.4107850945239223 0.4115212864505389 0.43332590183954006 0.3583129983641989 0.26019440510208447 0.42911704863725686 0.416935706478883 0.41070686419416186 0.3848447086731523 0.1814457228114164 0.42690508393742715 0.4278829306833515 0.44647849650085275 0.14889983173220805 0.44402206043537773 0.4461075390794768 0.4366704976620756 0.42544608184813026 0.42845609258465217 0.01085108625351454 0.20892408387729594 0.20307683776861596 0.19854349402175128 0.1877214014152111 0.14590558207307988 0.22465383021770743 0.20922371463303052 0.21003580723515683 0.18481368564081554 0.14729193490806508 0.20446884828043865 0.21163225804460076 0.2062147755738884 0.20550856893462033 0.09614863179807999 0.126167020942384 0.12792183659372935 0.125069774105887 0.11981094234856199 0.07884034181847292 
40000 Network_Average, 0.2567563986347865 0.351886258673279 0.3518455126451755 0.3594524396173026 0.32835452105702456 0.18458104541103784 0.38612943716580106 0.38662985045926573 0.3999137147650926 0.3520805539073092 0.2095146529445979 0.39405554437602686 0.3714789292596728 0.38622891990726826 0.36269938564207876 0.18165156745848868 0.41106491738254486 0.41452641184495 0.42273371074529753 0.10103445528257762 0.4083981547953181 0.423943343948217 0.4022059087815725 0.4082089011501344 0.4117687093574916 0.016906299162766602 0.19428795996610557 0.19703804353958462 0.1950968432856178 0.16508861252008086 0.10734515359545582 0.21574309115382495 0.20876071203657504 0.1853122054520796 0.15502962437246606 0.132873865696746 0.17910237057478598 0.2120231774359828 0.19641713556492427 0.18239165424637177 0.07022278552619618 0.11947344419178199 0.12570423644485892 0.11751675159587215 0.10394437766662067 0.06337274795917047 
50000 Network_Average, 0.23346408360694235 0.3108493907960088 0.31006497099807445 0.3205209929153431 0.3069459707875395 0.1776866558923533 0.3315130392557671 0.34097647069260645 0.35995680885073317 0.350167379193327 0.18778687944268915 0.339496866365975 0.3318307704998797 0.3354342368406095 0.33050178939619135 0.17418379966313197 0.35174514599964346 0.3584393655172348 0.4079667322172417 0.06636360021082327 0.3740073056311127 0.3901754172313717 0.3410608307299998 0.3523980484479988 0.3654045425336105 0.022282950591786872 0.1870337447801207 0.18481225294344303 0.18091997315012245 0.16615111702948257 0.11209276316307204 0.1898646831439792 0.18904170885503038 0.1705882771807261 0.16003358929689665 0.12695512189483427 0.15525731455129768 0.20254781120705964 0.17506748441134795 0.18490843129186502 0.0723554932773682 0.11019608969384512 0.1199604633212111 0.11033915686220054 0.10730112565076066 0.06269719990668902 
60000 Network_Average, 0.2120296242247937 0.27848645615333234 0.26730827948911706 0.2804275897775057 0.2886068115018694 0.15794046302334994 0.27569337817063494 0.28721232672452024 0.29823852284197083 0.34142765961738364 0.16101407146749616 0.2835361458422084 0.2866575917875963 0.27537781444841813 0.2941707125998847 0.16937849149854617 0.3010861869775816 0.3339446731633238 0.345373964840212 0.1119527477093536 0.3456540563686815 0.32217163968029733 0.30314367299235073 0.3049596047336995 0.3292833754804344 0.03968640569055372 0.17511426617729667 0.17897296830603016 0.18202092609669085 0.16295748642105534 0.10252298176239498 0.16713332112674076 0.1693832080120573 0.18441118020832234 0.16008822964145614 0.1283207705912284 0.13447255745243242 0.18163526914470898 0.1658703544578164 0.19056590163604917 0.07609905319887315 0.10340980842871796 0.11238116319679546 0.11325085128590184 0.1082772932900049 0.061712857100820896 
70000 Network_Average, 0.16929263255658006 0.168522341841849 0.18586848385491064 0.1713078415403773 0.24247512190591303 0.1508995513075219 0.1777979166150161 0.20822449035801668 0.18348699497006044 0.2812770012340107 0.15740076713304899 0.18048048756413784 0.19257336362557068 0.1857759929664538 0.21597397973733695 0.16658473900701848 0.22106800506539437 0.20536782931891231 0.22881707367153017 0.14345945980468944 0.28170836173988023 0.20020551886173332 0.193073065898824 0.2190435970786466 0.20860886275163718 0.03249246343448638 0.16829718204922814 0.1702387043613016 0.16910097945680788 0.14908695628430024 0.10582762939005866 0.17803979606709666 0.18061321632658434 0.17516333852087168 0.14243539517690737 0.14202496676971457 0.13449637907104978 0.18456457795270897 0.17136784578828743 0.18046645411967474 0.07070864075573091 0.10379593633703896 0.11415256997065899 0.11007319236652648 0.10129352835825972 0.06392786463632229 
80000 Network_Average, 0.13926345219902173 0.12031311455130474 0.10106771011722063 0.09820616246921945 0.20696057899439763 0.15357137051911895 0.10309078502055682 0.12326089941543411 0.11826619896943256 0.23499426431947865 0.14091180080256457 0.12449441521218566 0.11473393708241755 0.10868902469091361 0.19539470129046246 0.16696110683081622 0.12184808898275096 0.11049468000015752 0.17391927442829724 0.20643367127529633 0.19618756256992706 0.16861944551070487 0.1575943171007462 0.14407238257748226 0.1106165716544623 0.030751087689448505 0.16538601809552675 0.16637224219789887 0.16140236897864163 0.14167123512700214 0.09198779737961199 0.17797828403483262 0.18570188200471155 0.16921327731043528 0.14247846899284064 0.1377963045991689 0.13096256111069776 0.18872842413813157 0.16804243165013938 0.1686019066732768 0.061581479154800646 0.1014641794965521 0.11362068116672609 0.10506354918918666 0.09797046189138942 0.059378643689611835 
90000 Network_Average, 0.11941841714290909 0.09927221695134239 0.08498675658755439 0.07832629437491988 0.17586498568786788 0.14870966988562603 0.06753449323667683 0.0908833621702004 0.07942374583312588 0.2112213596217352 0.13028139992571974 0.0723440268073401 0.07688550579134207 0.07202383987004392 0.15099010770204482 0.1509501710840829 0.09724632970680086 0.08293714551725717 0.0869658001560452 0.13559336828337584 0.2374668424967194 0.08619231185117442 0.10126697341679639 0.0839238569451422 0.10377854319291094 0.024995958639373792 0.1596468942470501 0.16111564533488829 0.15906635757092152 0.14196408069015978 0.09325993257788599 0.15360245133329908 0.1794847982257928 0.17496073085205702 0.14240952984964755 0.11817086709098512 0.11450588319034026 0.18477044051075386 0.16853386100230736 0.17436094498327664 0.060666134440057924 0.09155046169900356 0.10894855679024691 0.10456902309002791 0.09811507386984947 0.05406203834714087 
100000 Network_Average, 0.13653463527387832 0.1257098153610248 0.11374132836605333 0.11805097114227253 0.21925152987001736 0.13541296802702635 0.10361178114464296 0.11638077143382118 0.12150452680059856 0.20802315649140926 0.1316990058912388 0.10960441533293341 0.1023123326720375 0.11996939143557474 0.19324493449986738 0.15315780043796043 0.11780899092059137 0.1285050410937453 0.21493173850106292 0.10109460859534532 0.27617785896997843 0.19818317977333233 0.13144513668952884 0.1340485620082306 0.1274350638247578 0.037538713011778635 0.15711415251578792 0.16386738951283883 0.16252347789210614 0.14244340565862745 0.08303390189895501 0.15042360738753552 0.18907139906049752 0.16614923136734494 0.13762974929822788 0.11738488182415249 0.11291890086356633 0.18744854350624668 0.16535936612943644 0.16433691965471037 0.05769927355342498 0.08856296371885278 0.11179948085463563 0.10120726287053172 0.09410989646736052 0.05213116099485363 
