10000 Network_Average, 0.27214384933085395 0.3294927667345477 0.3305727033085004 0.3314842262874925 0.30078461722441496 0.20091572080909473 0.4184512796100145 0.4294553338329308 0.43610178243176506 0.3517243475182407 0.27867548597065533 0.43120746286773903 0.4259261303071656 0.42243162180344607 0.40295098529167533 0.16983192513256853 0.4319542257615393 0.43946130709077874 0.4486714141030202 0.12781599659709414 0.4666808470823139 0.4463680727479525 0.43702240645613893 0.43516599735224804 0.4430865976907767 0.04778735371067897 0.22384517066884596 0.21965669292532772 0.22328333734752404 0.21684848732591358 0.1540680288895999 0.1969134406762036 0.21120777262939097 0.20749261810028913 0.17529640227414453 0.14067739596544968 0.19044964038289502 0.20138820645745012 0.1978673640872741 0.1841448933959145 0.08804467628711994 0.0851329009195874 0.09226474563594392 0.09237708671352735 0.09374622377711482 0.06774752770611608 
20000 Network_Average, 0.21896490618746273 0.21772513862484022 0.22134674346084618 0.22233264920385068 0.21240041121099676 0.16381885925116088 0.3322410660329202 0.3591700345007542 0.3625221510094435 0.3162583388832048 0.23807512677049633 0.3605297321342205 0.3677930074526171 0.34428718335939934 0.3196970115598386 0.16084365601658493 0.37882625683779164 0.37875941052931494 0.38075264034118356 0.15940395445620803 0.40480288931787317 0.38660314461794415 0.381902746272332 0.37518943586908776 0.3702234895321221 0.05134736458881075 0.14777431892591086 0.13843625747524813 0.1467885732272836 0.14782307972321068 0.12017388308786703 0.1457430027735034 0.14364149860979594 0.1727294270924051 0.14417557954509347 0.11365391817979122 0.14975614370974974 0.14521926709703645 0.1672131997522442 0.1571320868113279 0.0792809164497365 0.051640886702764455 0.0523810452608062 0.058694726568429126 0.05864998420193339 0.04566054140784582 
30000 Network_Average, 0.17663483491858492 0.14026227306185457 0.14547115271064387 0.14538252168590302 0.17494800173955422 0.1382321585841754 0.2501977635203427 0.28387899525554394 0.2630879119291574 0.27464820604826934 0.19905498448801973 0.2678163914580702 0.28295214852434536 0.27668293961515994 0.26090776953964884 0.15030603944152252 0.29372924131219896 0.3143196780182725 0.29974232223189157 0.11246919400744 0.3513353689134865 0.31672859414730054 0.312187652164144 0.3048674555724606 0.30205045078427323 0.06167025850225563 0.10873768183620941 0.11488996823489908 0.12002092233742397 0.11769045090478504 0.09008493325828516 0.11942852887915313 0.15408266530979545 0.14737890186592392 0.1292865816013098 0.08921914356521185 0.11964152933733656 0.14136012487511782 0.14399460093038874 0.13390782146743202 0.06795180926954997 0.04365975115383596 0.04995864449306758 0.05087180870848825 0.04934015497778429 0.03413207507438931 
40000 Network_Average, 0.14763311983267732 0.10376309664654491 0.12098910338929394 0.10543574170036611 0.14849261481104004 0.13263012283254125 0.18874384019539264 0.21381317932059843 0.18957539153521935 0.24163715407235678 0.20067713735562012 0.19689453813140279 0.20580915530746488 0.21518482518916918 0.21415870786257662 0.15743262282856046 0.23010329923491374 0.2505562076251028 0.23860335123586238 0.10228779714732968 0.34826923491376355 0.2588125006563108 0.2470878272549936 0.2356495303895328 0.24168230318661882 0.03259531608488763 0.10062045378920857 0.10016064778459831 0.09593425655262919 0.1037960666919421 0.08357033060249067 0.11152848444922643 0.14532275121664487 0.12703639847177506 0.11310666898052683 0.07607786945628983 0.10571375562041559 0.13343969671458422 0.13068331915659823 0.11768965823975815 0.06424409514049192 0.04266100156264268 0.046711359241081496 0.04784584383391271 0.04499284270561212 0.03147029335258619 
50000 Network_Average, 0.13161892926970106 0.12036994077384687 0.1482942763368465 0.0978831088292456 0.13916757469751032 0.12231008695910939 0.1469839106329543 0.18726888500045397 0.14769524089755157 0.20721726823978207 0.18981578188616924 0.1745808985819918 0.15873007023877342 0.15991738195145155 0.20326271883232502 0.14962154571401826 0.21774659705063532 0.19549703746947078 0.20135583228045711 0.08462219857441898 0.3287678785838819 0.23931212421273973 0.22019144247284675 0.1880661144957802 0.20607613876771455 0.047655917466634105 0.08488992969731105 0.083855026313676 0.08535730030855339 0.09741184585911405 0.0868411361696073 0.09405959960669356 0.11079325079849332 0.11885754002295582 0.10526563664038223 0.07724806293361099 0.09753483691686808 0.10355780312605985 0.11850038002336005 0.10859711385900776 0.06627215374894746 0.03953027620842049 0.04135518651613954 0.04687629241491321 0.042655571982589305 0.030982903043235636 
60000 Network_Average, 0.11780373065980695 0.09041699255587483 0.09756020943165078 0.11142533386417335 0.13099859552253496 0.14072068344100327 0.13334556184197788 0.1375151075968284 0.13608692864338268 0.1902707722684962 0.1810482802365205 0.13792967548959598 0.14040624359025766 0.12134606423399746 0.17706724103369043 0.16333940942950756 0.1786635049462354 0.1608186090492793 0.19080645938310814 0.08128894887069159 0.2873727258625729 0.21063128704177553 0.1658643241264151 0.17048751293884065 0.16500432212571087 0.0827434062723062 0.07782564294401476 0.08175016672595986 0.07448474631025839 0.08140230265021793 0.08022165251383896 0.09820702542499407 0.10807771116350097 0.1032186660277148 0.09525525551771072 0.07450147759811729 0.10049173259548572 0.10487671005030332 0.09611213398748003 0.08862022754932643 0.06773592063211631 0.038686405369628134 0.039221739711650376 0.041155406235799365 0.03577340077210708 0.0303913561146613 
70000 Network_Average, 0.10473543810315888 0.04832920658273995 0.1180657870225204 0.08103364517364252 0.10504141743803927 0.103537943227751 0.08466163459680992 0.15007690931281767 0.10974055103536368 0.16555133958980744 0.1684210750602191 0.11583343836932221 0.14238676744883016 0.09332085841710246 0.1553869033535079 0.1421818313363636 0.16555845590848592 0.1741141674642385 0.13637208004188806 0.09955482489275788 0.26766130477656913 0.15318703432230518 0.1628364145288262 0.15821147865281554 0.15955430387779038 0.05406797774392469 0.07170963138863011 0.06835213913203708 0.06732878017017718 0.08068647088598808 0.07306164929462043 0.07597206748676387 0.09038838853568618 0.09404460407878316 0.10578386532026203 0.07395571685689913 0.08281392905871425 0.08883803700988457 0.0826207949496988 0.09690152771166084 0.06291421371286005 0.036345706254909335 0.03903702715548266 0.039489464878606065 0.040439159836020214 0.027724190750026554 
80000 Network_Average, 0.09760507722381405 0.11998927750811592 0.05283600406109657 0.13453141540988445 0.09321877632943269 0.10579976757743315 0.10949943261754305 0.10245063323149502 0.09909995746203873 0.13987712435198507 0.13561350342364037 0.11197796648729522 0.114200755685267 0.12763124075585042 0.13471151874715337 0.1451240244772752 0.12541454846606231 0.14608327171437344 0.1264135698110801 0.06556814599981003 0.25857458045182174 0.12956135314716294 0.14742240134470688 0.14489766408585683 0.1501231443266928 0.0591095182152624 0.07176279700889028 0.06441882454920282 0.057989026793307 0.07510678836908258 0.0655168014052711 0.07475403848788885 0.09351210479838705 0.09091752467749684 0.08075957649454331 0.06643144367781176 0.07701394765561359 0.09084168014054014 0.08418519062236249 0.08073560331194479 0.060823599787912165 0.03970358378864446 0.038193929504294885 0.03943886433586343 0.03502191881412742 0.0253716351601115 
90000 Network_Average, 0.09220737872985715 0.06035330703668214 0.06599729154916108 0.11960723171312947 0.10776686969878192 0.09503040881886698 0.09123605648967897 0.10061220730906822 0.11995169389660637 0.13245281703315873 0.11787104583090972 0.09317051230482562 0.09346289674992127 0.11777561261738034 0.13771499721562538 0.13782399319318983 0.14308180559894806 0.1612011632873445 0.1101843277984098 0.05035819291750298 0.21199951433370878 0.11450975489506963 0.14746674578146243 0.1461589506867814 0.15532051294773777 0.08396622086084436 0.06011644716240224 0.06420756562313203 0.05628412474347303 0.06965780805993128 0.0657980033324892 0.07080307748450279 0.08895004796918453 0.07509798545311487 0.07659942457167897 0.06691063778207308 0.06451334321305469 0.08234161072625122 0.07866311803351805 0.07927324374282417 0.06290488236056084 0.036355108344955665 0.03691697280280818 0.03641918770302834 0.03658731214999994 0.02585801101979186 
100000 Network_Average, 0.09371678903716679 0.1246370231672329 0.1664287848360947 0.09034956828705162 0.0804961067455251 0.08082501442025261 0.07606890626269504 0.14186613973215814 0.11014367603110964 0.12011815330385915 0.10896675757126939 0.11769114357105598 0.12104661732809259 0.09337694731143395 0.1346721686337787 0.13678859533892854 0.16124483934352388 0.11752524613076286 0.1174141337381244 0.07751501031551139 0.2138791905412759 0.13199858513925103 0.19494680412041146 0.1806424316560247 0.11600309390260245 0.05331462344793905 0.06109762792118055 0.06034137489398792 0.05349768154207115 0.06721021060914416 0.0656549154226676 0.06407046703738489 0.07152063091059994 0.07213653219787015 0.0728187346005896 0.054241766175641075 0.0632867643568168 0.07267630771243287 0.07394862185658624 0.07682972084816789 0.05465070758738531 0.034375113080838286 0.03568235855843711 0.03653899266280514 0.033633962308674645 0.025083455513259793 
