10000 Network_Average, 0.231928074182557 0.24796942745068076 0.2648632847286749 0.2548668316985815 0.26533336293305143 0.18820078875548682 0.334796223118882 0.36221201138571013 0.3271100772230791 0.3173216841671375 0.2564060222858313 0.32976075261998083 0.3428544613081791 0.341025742090792 0.34595746111746145 0.16615939154874923 0.38374199494401934 0.4047785704021666 0.38364540446809214 0.1357350225260868 0.4484858004941532 0.392636971547062 0.36399305279430877 0.39762763698456854 0.40573721665578294 0.06507429186929277 0.18003470200418642 0.17172536132714045 0.17042615222693888 0.17512537888401492 0.12568185081474334 0.1743257107344343 0.17752922385579734 0.18170082227021797 0.1486811557915563 0.11238616543311647 0.16599146707835588 0.1759155665170794 0.17587857320322653 0.1689169512300809 0.07396828596914173 0.06764056472999322 0.07000515073905787 0.07039826069511623 0.07170968668193112 0.052428822911122094 
20000 Network_Average, 0.1394057720195754 0.11068825876690579 0.156896840082186 0.12818474448831826 0.1602028609151056 0.13771640868120785 0.1585850307029702 0.1690587856077525 0.13963874620083014 0.21752442691882107 0.19936793936967018 0.15648792640308776 0.15889204121347414 0.15303542041327847 0.20001773395330114 0.15855003176089716 0.20321438207714668 0.21156499730211176 0.21472099133049288 0.11892397071279086 0.36076234750926844 0.22265771108114907 0.18777752282365184 0.2226562122850849 0.24749117672861878 0.08450537437559995 0.08891525966520417 0.08482936667362097 0.0838466147022544 0.1012815381972005 0.08936015289515317 0.11296329367791298 0.11070394091665288 0.12898180495454703 0.12268372022074683 0.10149578626678264 0.10365830123434605 0.1217692869215612 0.12782068301971525 0.12031612323023752 0.07333192072123483 0.04361620261657652 0.04709995636373671 0.04922339312764899 0.04630771113415857 0.03593280263787949 
30000 Network_Average, 0.11098634991075151 0.1298348953243032 0.1155840582062588 0.11775111826828943 0.13213772184315853 0.11809663949278124 0.1355163032712608 0.14122161759659144 0.10569731976088162 0.14051091814176808 0.16253096771588313 0.12642288291097611 0.11575288847412152 0.11137773117706072 0.15551137424668093 0.14908878591546418 0.15767491029245637 0.15999780724599985 0.16548436100867062 0.060049208576732606 0.3101666503470118 0.18131082958258113 0.17227834259686425 0.1596308458169197 0.1764266576165466 0.08750913891708764 0.06391949731729546 0.06225712683011224 0.06314484927707656 0.08530930686434622 0.07443278544850476 0.08178438148063044 0.07197786959173652 0.08833096517781838 0.10181843608452999 0.07860435149419193 0.08589733508678847 0.09002273046637377 0.08837664005149314 0.09391865537178225 0.07659511571474556 0.043438978302110534 0.040613619323825324 0.043221426641672674 0.04332624178153094 0.029831459330900898 
40000 Network_Average, 0.08967869536739011 0.10673858590102206 0.08187398606218158 0.09564463620021493 0.08953694911119776 0.08893591206896949 0.10762322228806244 0.0724705792828587 0.09358034184167015 0.09480629721909196 0.1309807331553679 0.1249119715940038 0.10629917217916926 0.09088038386527902 0.11014333616367479 0.12541125709164175 0.17555583145181206 0.15334638725982067 0.1172223228429654 0.044379189981805706 0.23731474460328741 0.12600260921931533 0.12470278623841269 0.13989401760525788 0.15990139883829632 0.07292175440435864 0.050874553074041116 0.05513198142808433 0.049555105510232796 0.06264412673023839 0.06441368463303239 0.06302859774577321 0.059512612478486944 0.05984721562236416 0.08241748324889975 0.08115921012141933 0.06873246284296067 0.06720795089902945 0.06008472187977382 0.08158567407315843 0.07737211096768676 0.03993782884194023 0.038035694703744884 0.038490753721123594 0.03633360764197947 0.028097508898848426 
50000 Network_Average, 0.10054083632845112 0.1423648166075949 0.10857983246967226 0.16256995441971156 0.10325096232064279 0.08390443283080802 0.165185727542664 0.1060488381155665 0.17098763844631998 0.10654449928092742 0.10207012290202848 0.13036655931328334 0.12072118269349878 0.16201898789324004 0.10271764673761272 0.10030159556211225 0.2198936625303945 0.2204686051313445 0.17762508627299395 0.05246808537468929 0.24275031618904813 0.13318877165252846 0.19473321058214038 0.20038093289965003 0.1842294507007803 0.03857368139411869 0.043897975345140325 0.046463722008505244 0.03749932101974662 0.057913460601125386 0.05429807558385785 0.05500727784453988 0.0562101450692936 0.049878025896035495 0.07200821118196245 0.05795687655039352 0.04482803932063458 0.05523075127411886 0.04913304563127903 0.06891052387240287 0.06783034147535016 0.038079979461686536 0.03653054991573111 0.03514243955481909 0.04020736020523807 0.025366913105066956 
60000 Network_Average, 0.08075952266026885 0.09967291241402203 0.08876212069184686 0.09264545009448326 0.12402598492750443 0.09356122655074361 0.11823631882555909 0.07828057600201088 0.09096885546150096 0.11082254774536204 0.12470770910870613 0.08796228450359149 0.10011569580235612 0.07817660608484311 0.1031500450280808 0.08236968962965369 0.18146412695786934 0.11820692423096571 0.13528739403870424 0.0749334139491431 0.23749768215700556 0.1265253972235263 0.13688800221606645 0.11278587506334543 0.1393664862999797 0.030260829633487505 0.03676434459080334 0.03744337646797137 0.03595296692822869 0.0519755439759565 0.053050644486990164 0.043903110382240845 0.03764105726984348 0.05825459903147755 0.05421492733037618 0.04404051659517321 0.037112644036380836 0.04525113326897512 0.041816319370561544 0.054266462910654976 0.06436864810752835 0.039721592846828246 0.036049768377240055 0.03781172414197689 0.03390410252528676 0.02396088242724627 
70000 Network_Average, 0.08153971184361976 0.11786845481515237 0.10360953201313963 0.13315686534275184 0.12166837178372493 0.08900911130240254 0.09881247466409436 0.09702791768448647 0.12298358062199774 0.10272501973621823 0.11369749481383143 0.1153134269405894 0.08734725646557677 0.12285774146518229 0.13508875415461108 0.09042780256666315 0.13125795055098582 0.15543249610172816 0.12934677984440446 0.01788467421206383 0.21901337576074012 0.11965230624700862 0.16023994701385122 0.14187982042064934 0.1656345814409865 0.03888758751882899 0.032038905124847375 0.029816457780655052 0.02513611965308377 0.045855248466447486 0.04853202273709853 0.030608498166827487 0.04176205841004965 0.040683512114367375 0.045629215757477644 0.026777269925201602 0.029511783534223488 0.03950047764432386 0.04119147165284503 0.045413059176739774 0.05630696569568106 0.03317088945381242 0.03728829759315467 0.034693282436110105 0.03246294650363196 0.022085227654640615 
80000 Network_Average, 0.07417571636231132 0.12715750510749332 0.10647319100549284 0.07131075474549467 0.09136376785716126 0.06586597470190811 0.12331650752374722 0.11087221550859379 0.10089648584890265 0.09295241781919182 0.08101955854620518 0.11308682309804692 0.10113099743747453 0.09025628312818906 0.10606219879659906 0.07792640964474228 0.16237669190446935 0.158205628485095 0.10073508204113377 0.02721401815126199 0.15698968858990892 0.11859475196178408 0.15097335714087798 0.1388829984414051 0.12144945528775224 0.04740728704755417 0.026065158063413762 0.0306022354441994 0.025342660588523504 0.04205443283842792 0.046804021224890385 0.03658174927798516 0.047658392146252296 0.030911898628673464 0.04145904643996498 0.028989974990534698 0.020903247665356915 0.03210223704672695 0.03655733197451374 0.03960244608566771 0.056542543775793756 0.032461050415098114 0.034564401796065646 0.031685431197160926 0.031362069733183506 0.023136857151091608 
90000 Network_Average, 0.0692338354030637 0.07927607928433632 0.06370782568862911 0.13186857396812096 0.10695334209629302 0.05593585032736053 0.05804377570206618 0.05242258909480791 0.12696921557293042 0.07702129711712827 0.083563611936874 0.07436254056431904 0.045970309307360596 0.1371017666470815 0.10655405875369281 0.06909426862837215 0.11026038075877 0.147634034175279 0.13887536208610163 0.03637226731943227 0.18669627598691588 0.13993294031695722 0.09754942451476074 0.14799504992075263 0.1855542276578639 0.021516519855094392 0.021402675386825463 0.024041284069290823 0.030247085685647535 0.036769304010258054 0.04307666703334464 0.03110861590187521 0.035366733240194285 0.028289355891369744 0.031004249542411197 0.02188085631224152 0.02203164490908323 0.03259435987349062 0.037579010045561946 0.03704649410304814 0.053662289787927725 0.03345210347689437 0.03270192054138052 0.030479047847130562 0.03007638588551548 0.02148092231307699 
100000 Network_Average, 0.06930355313003231 0.0636989660042026 0.07255472731061259 0.1169274655461642 0.10029698318826855 0.07591279691839523 0.09035641204987517 0.07959482168748036 0.1031935990020795 0.06220444693845721 0.06326321563751411 0.07592039322213326 0.06505296436088057 0.11840631389578825 0.1126203847444476 0.07984159178016005 0.11531582176913151 0.08142886171675945 0.1644774138884191 0.010853913882980775 0.13574210012551746 0.15830022796397825 0.09035711943895633 0.15183072516551882 0.20568463116407573 0.054410678204884114 0.023997535892131935 0.02513153914665601 0.035816232285504256 0.034108207581586523 0.03755899026868659 0.04285815867009123 0.03522393476754518 0.046977170393669665 0.03447689013517014 0.02731330978721076 0.015564664551617001 0.03303472144088167 0.03258790819422249 0.046861096331041414 0.05042698182727396 0.03320049459915793 0.03150239989414265 0.03517771797468626 0.029360134456751515 0.0192352270467451 
