10000 Network_Average, 0.2268015032698864 0.2243060561201187 0.24780283345160775 0.26098190664039045 0.25375854048114627 0.18292600880047485 0.3254947178077972 0.3563264625111669 0.39527392493731034 0.3255667228071766 0.2760394314941649 0.348014168121882 0.3509886883366323 0.35849868580947525 0.3468199179108828 0.1846453971265443 0.35735030256311 0.3612324530940124 0.4135787469897433 0.1298331221193874 0.39925731517139756 0.3823290347096795 0.3880509189177117 0.3762629599976096 0.39249321805680704 0.08869569705594929 0.08943666454380797 0.08844321970861135 0.0821707095357272 0.09200854383539216 0.08456406254791088 0.1386449677199065 0.14027759547955318 0.14183117561405573 0.12998234947076814 0.10265924454749165 0.12939941426506046 0.14849904034057892 0.14117302475265736 0.1319186844699162 0.08326062044403187 0.1733664363071589 0.1734390803719938 0.15248054184872742 0.1451047487837451 0.11088029152561539 
20000 Network_Average, 0.114230901851538 0.07482198035269934 0.08663957075367046 0.08432495502316514 0.11979395026645002 0.11608577994582683 0.12402526341667507 0.18170560571720712 0.16570084203531993 0.2279185362603022 0.19110541302098408 0.14387117886378148 0.11992912638315852 0.12453314685127037 0.18108268986008696 0.14636290815426234 0.15708013440961752 0.2034152183589699 0.19442625906077504 0.10138880514747514 0.2778177431785571 0.19142457874491722 0.17388987654757368 0.17674235652731182 0.19257042990887865 0.05676679727438515 0.016961929540111186 0.01908785356051417 0.0194859730546213 0.03207462541293048 0.037315860189158175 0.03608620773224818 0.04965809500260118 0.05374686038511212 0.05939946761588767 0.03689255304580173 0.04278139438468312 0.060733457895843626 0.06584809034141065 0.06433219933162725 0.05937023368258795 0.16978323360866188 0.14766294650940645 0.1473053041564378 0.11591442486247805 0.09252672694376662 
30000 Network_Average, 0.0680068431280317 0.03262849946465326 0.032675024752143525 0.031871636968485405 0.07239459149850452 0.07548377497283762 0.05348592655326794 0.06932619197979664 0.06382648946069214 0.13563731551129757 0.11132822546069492 0.06266299495443584 0.04660394128967318 0.0471268981472281 0.114822612994835 0.13140348685555964 0.06527902780394629 0.08050143610720917 0.08442905254050531 0.08525254201980793 0.1648889043288008 0.08293786839429307 0.0685258840921846 0.06045883687710357 0.1003349805804647 0.0909201489708486 0.007313956971788573 0.008373951176513832 0.008485863672644702 0.02251636625469095 0.022602676524182026 0.016935483533645313 0.03157336128277949 0.028316348420126338 0.03642541239250826 0.022328043040845864 0.023982715055206168 0.02975288733320128 0.03957685362249417 0.042371312358279345 0.04128573146716842 0.1698192177921476 0.1449002357511745 0.16556469934129847 0.134423190516423 0.09895334167503854 
40000 Network_Average, 0.0475770113253018 0.020075310969853846 0.015850237778552784 0.016162733744519164 0.04801579762765757 0.05199101624418059 0.031270154749710434 0.025999178991913726 0.031788965249573316 0.09817894084838136 0.08069500941413472 0.03584045589841778 0.02574828605639408 0.02235414940561308 0.06841922198260746 0.09258746122058387 0.03128775007071636 0.037061062611150636 0.04458505319928229 0.060804140521913054 0.11373952104477675 0.04041499802449822 0.03796470465276747 0.0270430776879264 0.05591012299904776 0.024903324721637903 0.0037502735378767385 0.0035157043363009317 0.003450923358024279 0.015236276509352808 0.02108305031935007 0.009155607821095021 0.02063461227882213 0.013746935793387606 0.022683765139014652 0.01875970279810926 0.014581214387464899 0.01959408735014982 0.023345607220986796 0.031016779990704443 0.040648341315423976 0.17727270231682224 0.17339170850135302 0.155120970485577 0.153120314467518 0.08216625599543709 
50000 Network_Average, 0.03740726314500057 0.012666470579425035 0.010759272691902896 0.012081703791793331 0.029589524433306258 0.04739267930096171 0.021893039769851314 0.017729592130396224 0.021890310098070943 0.056020666518270305 0.06126873323263276 0.02060297123016158 0.016967779972597526 0.016926578655558876 0.0511477218001995 0.08784102095004642 0.019115572576272263 0.024880699545169003 0.02226534071810466 0.036844008153840424 0.07845555158026776 0.01943723433705296 0.020844904078321586 0.01764980349302543 0.03551502140313087 0.018556238466462992 0.0020176027124708938 0.001715322339018325 0.0018699291925887017 0.010294836839108396 0.01988337792915458 0.006328484010915398 0.014796290391420414 0.008106753446401334 0.01348954316769783 0.014688028840745678 0.010767143771498221 0.011793422321296973 0.01434485311552167 0.021122504396951892 0.02808719924756899 0.16916065927710164 0.17395085407353852 0.16715667975511678 0.12866920754908653 0.08674170964100068 
60000 Network_Average, 0.030578888062047112 0.008586592071236576 0.007316438367513798 0.006655298939933254 0.021324794562058238 0.04065408729432483 0.016000364174018233 0.010594454871996296 0.013270040667112685 0.03587712802926026 0.04832339142499545 0.011329987603322147 0.011643161473082949 0.00836946276144675 0.037175223503439776 0.08138741808111316 0.012714086141478837 0.014704688011915174 0.012709748360410066 0.014627953413217517 0.04358847756448278 0.012888187332444572 0.013537703214147252 0.010349281324731108 0.019345306897394863 0.022025085376296737 0.0011574671839467208 0.0013892333389808164 8.811112759859156E-4 0.00588377667144423 0.01706574943369242 0.0034551299232056386 0.009204729671007566 0.006256105356909444 0.011018659431703215 0.009927259223251477 0.005776965037181184 0.007555114991802361 0.007660695615395008 0.014972205832104981 0.020909151364941266 0.159932250731206 0.17907443328957748 0.16551353232443242 0.12774789008721776 0.08567014054676071 
70000 Network_Average, 0.02872214813879285 0.0060753042638109715 0.005424048136978594 0.005099276392547305 0.019522575117075832 0.040251161517574234 0.011190252848816385 0.008309914952423579 0.009591360549864444 0.03294720371457842 0.046497286136777616 0.008449266383340025 0.008276965429317959 0.005883953920549047 0.03032723446770797 0.07611718136401852 0.00909972783986217 0.010284278756095793 0.008179903789106945 0.016929853757781325 0.042697761699383496 0.009844188283820794 0.00931910041582896 0.007186250573196096 0.019461812900262422 0.04660589771009616 0.0010703624301893313 5.668000881467307E-4 7.610845838162042E-4 0.005325676066164398 0.013783733602215822 0.0029029270910026846 0.0065154825431107365 0.004606506237145973 0.008161019056968472 0.007967814967490777 0.0051237388455880415 0.0051550129745935955 0.005056609756530097 0.011898804053657135 0.019077721576550043 0.17668563903310894 0.16395717301749993 0.15526827544289737 0.12877716498710995 0.07626335897107693 
80000 Network_Average, 0.025382056070872242 0.004026188308686372 0.004270732322224426 0.003590547261437431 0.015375576292307994 0.03049678509116042 0.007662136886394482 0.006689743292726616 0.007582450337558241 0.02558603889402661 0.03872307081825124 0.006239951067730999 0.005942842518147199 0.003508751072759058 0.025952665240415108 0.05960588996850513 0.006586134402043269 0.005434247150532781 0.005339233812666275 0.010674085657976489 0.04102956227255662 0.0067741909368455415 0.008124220438923569 0.005299101493695818 0.015187649359756772 0.03669690129784406 7.450104049917097E-4 4.41103950501255E-4 5.23109604685625E-4 0.004020520931458127 0.012547880474682931 0.0015271340941777401 0.004276946087064094 0.0032939657544783577 0.005087975758110725 0.0056108532928716886 0.0036070520957747093 0.0033111929818714476 0.002959956597947355 0.00978587411705796 0.01814148627574436 0.15924177906681014 0.158039514747215 0.14410236578629526 0.1332804948839888 0.08524961008835129 
90000 Network_Average, 0.024113255989629816 0.003083445633603511 0.0027134949294994434 0.0027510066946130857 0.012789151583788166 0.02947199907162899 0.004958079736343918 0.004143065949161609 0.005568869253821355 0.021356787237638338 0.03150320828902023 0.005252502084686931 0.004089903014211244 0.002242040409086881 0.01776390258572983 0.05551911930625373 0.00414058660035312 0.003764111662774018 0.00491617577251056 0.004325892929627988 0.028087392266884482 0.0052126108834674905 0.005056144822910796 0.003488177276628569 0.008138499215883856 0.020618146158371358 5.361246247429624E-4 4.95730699564373E-4 3.6028911836490253E-4 0.0034692789040775894 0.014294166885039124 0.0010864145956032156 0.003227433357194916 0.0022351651766527665 0.0037251965162729836 0.0042646976008731356 0.002208679046026624 0.0022375790544586008 0.001992824685659479 0.008544102084395428 0.013517273666163232 0.1576322994403084 0.18456683601444296 0.16360711456119328 0.13734477313993385 0.08879622699387446 
100000 Network_Average, 0.021855387278098392 0.002121714880721927 0.0019303545600445832 0.0019942472639557316 0.009855880753031955 0.02344416610249691 0.0036727664059193433 0.002788136180752105 0.0044086455401817284 0.017851883624245207 0.027660868143972794 0.0038901356720852285 0.002861497832798657 0.0016985109640504496 0.01342936831867785 0.04471842805586949 0.0028961314232211995 0.0028061303279534947 0.004078193985352182 0.007615250550928475 0.028681093712233666 0.0035958347971187356 0.003955425004845431 0.0024832534999118315 0.003984589542890961 0.0211904114365678 3.528807973271161E-4 4.1011106327356207E-4 2.360098494292972E-4 0.0028176985947658026 0.01300018643607507 7.640604530818653E-4 0.0023309527321192037 0.001509723090659891 0.00215261142302348 0.0028074879424184753 0.0015859393486803383 0.0013286952805778996 0.0012712380192736257 0.0066809934573110194 0.011119123345298413 0.15438972595179687 0.15017473097804665 0.1602357036470628 0.1213096068515936 0.10540202967278473 
